customer_id,customer_name,recency,frequency,monetary,churn,R_Score,F_Score,M_Score,RFM_Score,RFM_Score_Code,Customer_Segment
8000,Frank Stanley,391,6,11828,0,2,4,3,9,243,At Risk
8008,George Frederick,403,5,13476,0,2,3,3,8,233,At Risk
8011,Preston Gibson,379,7,13930,0,2,4,3,9,243,At Risk
8016,Matthew Andrews,353,5,17119,0,2,3,4,9,234,At Risk
8047,Betty Gates,270,6,22222,1,2,4,5,11,245,At Risk
8059,Crystal Foster,246,5,19213,0,2,3,4,9,234,At Risk
8061,Crystal Ritter,261,7,19163,1,2,4,4,10,244,At Risk
8066,Ashley Davis,419,5,15974,0,2,3,4,9,234,At Risk
8095,Albert Hampton,402,7,17804,0,2,4,4,10,244,At Risk
8099,Ronald Brown,859,6,16973,0,1,4,4,9,144,At Risk
8103,Robert Baker,452,8,19406,0,1,5,5,11,155,At Risk
8105,Jamie Lee,302,7,21645,1,2,4,5,11,245,At Risk
8115,Brendan Hernandez,496,6,16860,0,1,4,4,9,144,At Risk
8116,Ryan Neal,593,7,16384,0,1,4,4,9,144,At Risk
8134,Andrew Duncan,350,6,21972,0,2,4,5,11,245,At Risk
8138,George Harris,473,5,17025,0,1,3,4,8,134,At Risk
8139,Bradley Lewis,444,6,19430,1,1,4,5,10,145,At Risk
8143,Terri Thomas,274,7,25946,1,2,4,5,11,245,At Risk
8145,Robert Ferguson,313,5,17148,0,2,3,4,9,234,At Risk
8146,Rebecca Davis,273,7,13668,0,2,4,3,9,243,At Risk
8151,Jennifer Barrett,843,6,12306,0,1,4,3,8,143,At Risk
8161,Kimberly Barker,251,9,20620,0,2,5,5,12,255,At Risk
8162,Jeffrey Craig,533,6,25728,0,1,4,5,10,145,At Risk
8164,Jimmy Brown,488,5,15978,1,1,3,4,8,134,At Risk
8166,David Harrison,319,6,19952,0,2,4,5,11,245,At Risk
8168,Catherine Sawyer,310,6,16562,0,2,4,4,10,244,At Risk
8171,Melinda Larsen,551,5,14918,0,1,3,4,8,134,At Risk
8194,Bobby Garcia,822,5,16080,1,1,3,4,8,134,At Risk
8198,Thomas Miller,401,6,19608,0,2,4,5,11,245,At Risk
8205,Ricky Cunningham,279,5,13362,0,2,3,3,8,233,At Risk
8210,Brenda Harrington,704,5,13664,0,1,3,3,7,133,At Risk
8224,Crystal Lamb,756,5,15670,0,1,3,4,8,134,At Risk
8232,Ronald Wilson,357,8,22845,0,2,5,5,12,255,At Risk
8241,Chelsea Tate,529,5,11612,1,1,3,3,7,133,At Risk
8248,Laura Logan,538,5,12104,0,1,3,3,7,133,At Risk
8249,Jordan Douglas,523,6,13387,0,1,4,3,8,143,At Risk
8250,Tyler Case,275,9,27781,0,2,5,5,12,255,At Risk
8254,Caitlin Wilson,693,7,18435,1,1,4,4,9,144,At Risk
8258,Jennifer Johnson,717,7,19776,1,1,4,5,10,145,At Risk
8259,Renee Jones,279,7,24533,0,2,4,5,11,245,At Risk
8260,Scott Reynolds,308,8,16695,0,2,5,4,11,254,At Risk
8265,Lisa Walker,295,8,23029,1,2,5,5,12,255,At Risk
8269,Lauren Scott,303,8,25150,1,2,5,5,12,255,At Risk
8281,Albert Taylor,251,7,22323,1,2,4,5,11,245,At Risk
8294,Frank Wheeler,292,6,12954,0,2,4,3,9,243,At Risk
8300,Matthew Williams,453,7,16215,0,1,4,4,9,144,At Risk
8311,Jordan Clay,256,7,18989,0,2,4,4,10,244,At Risk
8314,Bryan Powell,534,7,13799,0,1,4,3,8,143,At Risk
8324,Lance Ewing,650,7,15480,0,1,4,4,9,144,At Risk
8329,Jack Lopez,472,6,23641,0,1,4,5,10,145,At Risk
8342,Thomas Brown,355,6,20170,0,2,4,5,11,245,At Risk
8346,Danny Mejia,338,5,13737,1,2,3,3,8,233,At Risk
8348,Carlos Hawkins,412,6,16936,0,2,4,4,10,244,At Risk
8353,Christine Gonzales,305,6,19624,0,2,4,5,11,245,At Risk
8366,Jon Diaz,376,6,16920,0,2,4,4,10,244,At Risk
8382,Erica Garrett,458,8,26434,1,1,5,5,11,155,At Risk
8386,Dawn Garcia,641,5,12694,0,1,3,3,7,133,At Risk
8399,Rebecca Mann,255,8,22705,1,2,5,5,12,255,At Risk
8402,Mary Sanchez,437,7,17008,0,1,4,4,9,144,At Risk
8412,Gregory Jacobson,366,5,12872,0,2,3,3,8,233,At Risk
8417,Mary Robinson,253,5,16623,0,2,3,4,9,234,At Risk
8419,Rhonda Crawford,286,6,20152,0,2,4,5,11,245,At Risk
8420,Maurice Roberts,369,5,17175,0,2,3,4,9,234,At Risk
8422,Brittney Thompson,249,6,13076,1,2,4,3,9,243,At Risk
8426,Kristine Boyd,308,5,12060,0,2,3,3,8,233,At Risk
8430,Kimberly Bailey,281,8,20697,0,2,5,5,12,255,At Risk
8434,Joshua Mack,331,6,17624,0,2,4,4,10,244,At Risk
8441,Zachary Burton,322,6,17569,0,2,4,4,10,244,At Risk
8452,Kathleen Fox,496,7,22994,0,1,4,5,10,145,At Risk
8458,Darlene Williams,425,5,11795,0,2,3,3,8,233,At Risk
8464,Charlene Gutierrez,636,5,12573,0,1,3,3,7,133,At Risk
8472,Barbara Lee,448,8,23995,1,1,5,5,11,155,At Risk
8476,Jocelyn Ochoa,553,5,18363,0,1,3,4,8,134,At Risk
8482,Jeremy Carr,260,6,19661,0,2,4,5,11,245,At Risk
8487,Kelly Moore,528,5,13889,1,1,3,3,7,133,At Risk
8496,Emily Padilla,277,9,28425,0,2,5,5,12,255,At Risk
8498,Christine Hernandez,520,6,17468,0,1,4,4,9,144,At Risk
8501,Kristin Davis,262,7,13171,0,2,4,3,9,243,At Risk
8514,Joseph Fuentes,559,5,13457,0,1,3,3,7,133,At Risk
8531,Cassidy Harrington,460,6,18500,1,1,4,4,9,144,At Risk
8546,Brandon Webb,312,7,23142,1,2,4,5,11,245,At Risk
8548,Peggy Hanson,408,8,20901,0,2,5,5,12,255,At Risk
8554,Kimberly Miller,286,5,13202,0,2,3,3,8,233,At Risk
8558,Audrey Mcclure,475,6,24500,0,1,4,5,10,145,At Risk
8559,Michael Collins,450,5,11458,1,1,3,3,7,133,At Risk
8564,Russell Scott Jr.,247,6,27436,0,2,4,5,11,245,At Risk
8565,Miss Jessica Estes,339,7,16048,1,2,4,4,10,244,At Risk
8570,John Wilson,463,5,16424,0,1,3,4,8,134,At Risk
8572,Douglas Campbell,425,9,29241,1,2,5,5,12,255,At Risk
8573,Mr. Jordan Wood,754,6,17984,0,1,4,4,9,144,At Risk
8586,Evan Mendoza,322,10,22724,1,2,5,5,12,255,At Risk
8590,Angela Coleman,432,6,16997,0,1,4,4,9,144,At Risk
8595,Thomas Cox,301,5,11989,0,2,3,3,8,233,At Risk
8601,Shane Summers,436,5,17477,0,1,3,4,8,134,At Risk
8603,Jennifer Bullock,367,6,15647,0,2,4,4,10,244,At Risk
8604,Brenda Hernandez,406,5,19333,0,2,3,5,10,235,At Risk
8616,Mark Rice,591,6,19744,0,1,4,5,10,145,At Risk
8624,Nathan Cameron,284,6,19832,1,2,4,5,11,245,At Risk
8627,Jasmine Booth,351,5,14417,0,2,3,3,8,233,At Risk
8641,Larry Long,308,6,15885,0,2,4,4,10,244,At Risk
8648,Leah Johnson,375,5,12824,0,2,3,3,8,233,At Risk
8678,Julia Johnson,376,7,20444,0,2,4,5,11,245,At Risk
8681,Rebecca Moore,574,5,16549,0,1,3,4,8,134,At Risk
8684,Tracy Sanders,498,8,20371,0,1,5,5,11,155,At Risk
8697,Jeffrey Smith,254,6,20477,1,2,4,5,11,245,At Risk
8698,Amanda Rios,328,5,13614,0,2,3,3,8,233,At Risk
8699,Samuel Shepherd,374,7,18348,0,2,4,4,10,244,At Risk
8702,Donna Jones,323,6,14300,0,2,4,3,9,243,At Risk
8709,Jeremy King,310,6,13180,0,2,4,3,9,243,At Risk
8720,Shelby Dillon,451,6,16306,0,1,4,4,9,144,At Risk
8726,Henry Kelley,339,6,18203,1,2,4,4,10,244,At Risk
8727,Linda Grant,745,5,17671,1,1,3,4,8,134,At Risk
8740,Deborah Smith,429,9,24967,0,1,5,5,11,155,At Risk
8744,Sharon Lopez,601,6,14218,0,1,4,3,8,143,At Risk
8747,Lori Ellison,531,5,12273,0,1,3,3,7,133,At Risk
8750,Douglas Schultz,521,6,15869,0,1,4,4,9,144,At Risk
8752,Stephen Barnes,675,5,12845,0,1,3,3,7,133,At Risk
8754,Debra Stevens,755,6,14206,1,1,4,3,8,143,At Risk
8759,Bobby Wood,558,5,16028,0,1,3,4,8,134,At Risk
8760,David Miller,280,6,11667,0,2,4,3,9,243,At Risk
8761,Briana Fernandez,646,10,33434,0,1,5,5,11,155,At Risk
8772,Zachary Hardy,267,8,24789,1,2,5,5,12,255,At Risk
8776,Mary Garcia,337,8,23070,0,2,5,5,12,255,At Risk
8778,Kenneth Black,459,6,15117,0,1,4,4,9,144,At Risk
8779,Kenneth Cruz,391,5,17388,0,2,3,4,9,234,At Risk
8789,Robert Elliott,301,5,18018,0,2,3,4,9,234,At Risk
8792,Cheryl Robertson,310,9,21761,0,2,5,5,12,255,At Risk
8793,Christian Clark,266,8,21533,0,2,5,5,12,255,At Risk
8799,Nicholas Johnson,367,6,14336,0,2,4,3,9,243,At Risk
8808,Darren Carroll,456,6,18811,0,1,4,4,9,144,At Risk
8809,Nicole Allen,269,7,20491,0,2,4,5,11,245,At Risk
8822,John White,757,5,12259,0,1,3,3,7,133,At Risk
8824,Reginald Ray,300,9,16037,0,2,5,4,11,254,At Risk
8829,Travis Jensen,390,6,23130,0,2,4,5,11,245,At Risk
8832,Mary Knight,588,6,14354,0,1,4,3,8,143,At Risk
8843,Gerald Nixon,272,7,25814,0,2,4,5,11,245,At Risk
8844,Kari Garcia,381,5,18832,0,2,3,4,9,234,At Risk
8848,Adam Palmer,284,5,15409,0,2,3,4,9,234,At Risk
8852,Zachary Gomez,311,5,12270,0,2,3,3,8,233,At Risk
8856,Joshua Hill,888,5,12412,0,1,3,3,7,133,At Risk
8862,Taylor Arnold,299,8,20978,0,2,5,5,12,255,At Risk
8863,Christopher Brown,342,6,15044,0,2,4,4,10,244,At Risk
8890,Kathleen Ellison,249,5,14194,0,2,3,3,8,233,At Risk
8892,Erin Russell,313,5,18469,0,2,3,4,9,234,At Risk
8902,Jason Anderson,367,5,13419,0,2,3,3,8,233,At Risk
8928,Jenna Warren,441,6,16564,0,1,4,4,9,144,At Risk
8930,John Gilbert,490,6,12272,0,1,4,3,8,143,At Risk
8937,James Rogers,261,7,19847,0,2,4,5,11,245,At Risk
8948,Jessica Thomas,253,6,16306,1,2,4,4,10,244,At Risk
8956,Theresa Garrett,347,5,14526,0,2,3,3,8,233,At Risk
8970,Brian Burton,775,5,14363,0,1,3,3,7,133,At Risk
8973,Ronald Weber,318,8,21412,0,2,5,5,12,255,At Risk
8975,Eric Scott,721,5,14362,0,1,3,3,7,133,At Risk
8997,Roberto Cooper,326,6,14737,0,2,4,3,9,243,At Risk
9005,Angela Banks,328,6,17818,0,2,4,4,10,244,At Risk
9009,George Scott,594,5,12976,0,1,3,3,7,133,At Risk
9012,Ashley Williams,396,5,13303,0,2,3,3,8,233,At Risk
9020,Kristen Moore,362,6,15351,0,2,4,4,10,244,At Risk
9028,Michelle Washington,352,5,14326,1,2,3,3,8,233,At Risk
9042,Daniel Jordan,644,5,17814,0,1,3,4,8,134,At Risk
9053,Karen Brooks,297,5,18090,0,2,3,4,9,234,At Risk
9054,Pamela Brown,303,5,13078,1,2,3,3,8,233,At Risk
9056,Stephanie Fischer,469,5,16982,0,1,3,4,8,134,At Risk
9060,Laura Hicks,751,5,12837,0,1,3,3,7,133,At Risk
9061,Sarah Ortiz,329,5,14324,0,2,3,3,8,233,At Risk
9064,Sandra Landry,256,6,18365,0,2,4,4,10,244,At Risk
9073,Douglas Vega,567,7,17632,1,1,4,4,9,144,At Risk
9113,Matthew Hamilton,254,9,27297,0,2,5,5,12,255,At Risk
9114,Danielle Contreras,312,6,15185,0,2,4,4,10,244,At Risk
9115,Deanna Thomas,501,8,28140,1,1,5,5,11,155,At Risk
9117,Nathaniel Rogers,274,8,13522,0,2,5,3,10,253,At Risk
9142,Kevin Turner,335,6,19102,1,2,4,4,10,244,At Risk
9147,Debra Pierce,425,5,13765,0,2,3,3,8,233,At Risk
9149,Christopher Gay,414,6,21641,0,2,4,5,11,245,At Risk
9157,Nicole Thomas,368,6,15212,0,2,4,4,10,244,At Risk
9161,Sarah Mejia,264,5,14625,1,2,3,3,8,233,At Risk
9165,Tyler Klein,318,10,27063,0,2,5,5,12,255,At Risk
9170,Anita Patterson,253,5,13275,1,2,3,3,8,233,At Risk
9178,Dawn Jones,345,8,21707,0,2,5,5,12,255,At Risk
9193,Heidi Stokes,345,7,17527,0,2,4,4,10,244,At Risk
9196,Tina Smith,424,6,17244,0,2,4,4,10,244,At Risk
9207,Chelsea Jackson,300,5,16101,0,2,3,4,9,234,At Risk
9212,Aaron Wilson,304,7,18517,0,2,4,4,10,244,At Risk
9216,Lisa Perry,247,6,13437,0,2,4,3,9,243,At Risk
9219,Madison Palmer,377,7,15507,0,2,4,4,10,244,At Risk
9232,Shelby Clark,432,5,13026,1,1,3,3,7,133,At Risk
9234,Savannah Ware,407,8,23442,0,2,5,5,12,255,At Risk
9238,Nicholas Haynes,325,6,16890,1,2,4,4,10,244,At Risk
9281,Steven Moreno,563,8,20065,1,1,5,5,11,155,At Risk
9282,Ryan Hubbard,315,8,21021,0,2,5,5,12,255,At Risk
9287,Elizabeth Sullivan,627,5,13409,0,1,3,3,7,133,At Risk
9290,Cynthia Rivera,311,6,18563,1,2,4,4,10,244,At Risk
9294,Elizabeth Gamble,307,5,13566,1,2,3,3,8,233,At Risk
9297,Jeffrey Foster,273,7,25373,0,2,4,5,11,245,At Risk
9306,Katie Reeves,259,5,18259,0,2,3,4,9,234,At Risk
9311,John Peters,399,6,13382,0,2,4,3,9,243,At Risk
9312,Richard Snyder,300,7,20706,0,2,4,5,11,245,At Risk
9314,Jimmy Sanders MD,527,9,26099,0,1,5,5,11,155,At Risk
9316,Joshua Johnson,336,7,21943,0,2,4,5,11,245,At Risk
9317,Kimberly Johnson,469,6,15288,0,1,4,4,9,144,At Risk
9319,Kevin Price,272,7,18750,1,2,4,4,10,244,At Risk
9323,Wendy Bryant,285,5,13246,1,2,3,3,8,233,At Risk
9328,Laura Woodard,404,6,12274,0,2,4,3,9,243,At Risk
9329,Alexander Brock,290,6,21852,0,2,4,5,11,245,At Risk
9331,Christopher Munoz,340,7,18422,1,2,4,4,10,244,At Risk
9339,James Howard,363,6,15591,0,2,4,4,10,244,At Risk
9351,Cassandra Koch,733,5,17204,0,1,3,4,8,134,At Risk
9368,Angelica Farley MD,325,6,16376,0,2,4,4,10,244,At Risk
9375,Melissa Shepard,585,6,19257,0,1,4,4,9,144,At Risk
9376,Lance Powell,248,6,17357,0,2,4,4,10,244,At Risk
9377,John Wilson,255,7,21585,0,2,4,5,11,245,At Risk
9416,David Peters,306,8,27733,0,2,5,5,12,255,At Risk
9428,Samantha Robinson,341,6,18913,0,2,4,4,10,244,At Risk
9429,Jennifer Hayes,305,8,20877,0,2,5,5,12,255,At Risk
9439,John Mullins,632,5,15661,0,1,3,4,8,134,At Risk
9475,Lindsey Hudson,295,7,24784,0,2,4,5,11,245,At Risk
9481,Christina Moore,603,6,22077,1,1,4,5,10,145,At Risk
9482,Heather Johnson,648,6,20280,1,1,4,5,10,145,At Risk
9492,Thomas Lewis,308,8,23652,0,2,5,5,12,255,At Risk
9499,Vanessa Mosley,244,5,16358,1,2,3,4,9,234,At Risk
9502,Sandy Krause,407,6,16452,0,2,4,4,10,244,At Risk
9506,Dennis Dixon,524,5,12043,0,1,3,3,7,133,At Risk
9507,Felicia Garcia,374,10,28090,0,2,5,5,12,255,At Risk
9540,David Hicks,468,5,18772,0,1,3,4,8,134,At Risk
9548,Margaret Hoffman,337,5,14916,0,2,3,4,9,234,At Risk
9558,Julia Howe,279,6,21278,1,2,4,5,11,245,At Risk
9574,Robert Mitchell,261,6,16287,0,2,4,4,10,244,At Risk
9575,Christopher Jackson,366,10,27648,1,2,5,5,12,255,At Risk
9581,Christopher Sullivan,247,6,19896,0,2,4,5,11,245,At Risk
9591,Annette Adams,271,7,13864,0,2,4,3,9,243,At Risk
9593,Denise Garcia,372,5,13888,0,2,3,3,8,233,At Risk
9596,Michael Fox,274,8,22773,1,2,5,5,12,255,At Risk
9602,Alexander Garcia,343,5,12301,0,2,3,3,8,233,At Risk
9605,Matthew Garrison,624,5,11844,0,1,3,3,7,133,At Risk
9615,Robert Carpenter,264,8,21804,0,2,5,5,12,255,At Risk
9628,Danielle Garcia,288,5,18543,0,2,3,4,9,234,At Risk
9647,Linda Smith,734,7,17498,0,1,4,4,9,144,At Risk
9662,Blake Perkins,260,7,23166,0,2,4,5,11,245,At Risk
9667,William Dillon,688,8,22483,0,1,5,5,11,155,At Risk
9675,William Elliott,462,6,13802,0,1,4,3,8,143,At Risk
9683,Carrie Wright,428,5,16530,0,1,3,4,8,134,At Risk
9685,Jamie Lee,461,5,20533,0,1,3,5,9,135,At Risk
9688,Emily Rivera,415,5,13685,1,2,3,3,8,233,At Risk
9700,Jason Oneal,433,7,21927,0,1,4,5,10,145,At Risk
9703,Nicole Jackson,1112,5,15244,0,1,3,4,8,134,At Risk
9705,Justin Fleming,263,6,13881,0,2,4,3,9,243,At Risk
9734,Richard Rose,431,6,21702,0,1,4,5,10,145,At Risk
9750,Mrs. Mary Lane,321,5,16894,0,2,3,4,9,234,At Risk
9759,Jennifer Montes,386,5,14469,0,2,3,3,8,233,At Risk
9765,Christopher Rose,672,8,26659,0,1,5,5,11,155,At Risk
9775,Alan Jensen,380,11,36166,0,2,5,5,12,255,At Risk
9778,Karen White,347,7,16034,0,2,4,4,10,244,At Risk
9794,Heidi Wilson,318,9,27084,0,2,5,5,12,255,At Risk
9804,Allison Spencer,419,5,11541,1,2,3,3,8,233,At Risk
9811,Jennifer Martinez,324,7,21462,0,2,4,5,11,245,At Risk
9815,Jessica Tucker,546,6,20946,0,1,4,5,10,145,At Risk
9828,Richard Johnson DDS,314,10,35793,1,2,5,5,12,255,At Risk
9837,Mark Bauer,439,8,18144,0,1,5,4,10,154,At Risk
9840,David Hernandez,268,6,19875,1,2,4,5,11,245,At Risk
9842,Michael Sparks,404,5,14995,1,2,3,4,9,234,At Risk
9843,Michael Cruz,452,5,12629,1,1,3,3,7,133,At Risk
9847,Jennifer Gibbs,438,6,13350,0,1,4,3,8,143,At Risk
9854,Dr. Taylor Brady,298,6,15547,0,2,4,4,10,244,At Risk
9868,Greg Castro,1066,6,18368,0,1,4,4,9,144,At Risk
9871,Brian Key,244,5,13507,1,2,3,3,8,233,At Risk
9873,Emily Mann,315,5,13322,0,2,3,3,8,233,At Risk
9882,Brad Brown,276,11,28506,0,2,5,5,12,255,At Risk
9886,Laura Vaughn,344,6,17859,0,2,4,4,10,244,At Risk
9905,Kimberly Atkinson,347,8,22397,0,2,5,5,12,255,At Risk
9907,Brady Marshall,258,7,18597,0,2,4,4,10,244,At Risk
9915,Ricardo Campbell,412,6,13567,0,2,4,3,9,243,At Risk
9927,Dr. Rebecca King,255,9,18169,0,2,5,4,11,254,At Risk
9929,Chelsea Brewer,302,8,17560,0,2,5,4,11,254,At Risk
9932,Cameron Peterson,464,5,16176,1,1,3,4,8,134,At Risk
9936,Samantha Wright,305,5,14477,0,2,3,3,8,233,At Risk
9941,Edward Jones,455,8,24563,0,1,5,5,11,155,At Risk
9956,Kimberly Manning,434,6,14297,0,1,4,3,8,143,At Risk
9957,Nicholas Smith,408,6,13417,0,2,4,3,9,243,At Risk
9960,Janet Singh,285,5,12464,0,2,3,3,8,233,At Risk
9966,Steven Baker,607,9,19175,0,1,5,4,10,154,At Risk
9967,Joshua Martin,977,6,15606,0,1,4,4,9,144,At Risk
9968,Ronald Pena,537,7,15142,0,1,4,4,9,144,At Risk
9976,Nancy Kelly,253,7,18117,0,2,4,4,10,244,At Risk
9978,Elizabeth Mcintosh,831,6,12704,1,1,4,3,8,143,At Risk
9984,Christine Jackson,362,5,16222,0,2,3,4,9,234,At Risk
9985,John Kidd,281,6,14927,0,2,4,4,10,244,At Risk
9997,Ryan Olson,561,5,12705,0,1,3,3,7,133,At Risk
9998,James Lopez,269,7,17730,0,2,4,4,10,244,At Risk
10009,Nicholas Rodriguez,367,6,13574,0,2,4,3,9,243,At Risk
10015,Stephanie Mclaughlin,306,5,11649,0,2,3,3,8,233,At Risk
10017,Alicia Liu,445,6,14695,0,1,4,3,8,143,At Risk
10018,Sarah Wallace,520,6,14412,0,1,4,3,8,143,At Risk
10022,Mrs. Jeanne Schmitt,546,5,15625,0,1,3,4,8,134,At Risk
10026,Jonathan Young,822,5,19334,0,1,3,5,9,135,At Risk
10039,Amy Wilkinson,278,9,21283,0,2,5,5,12,255,At Risk
10041,Jeffrey Bates,295,6,13742,0,2,4,3,9,243,At Risk
10054,Monica Jordan,263,9,26034,1,2,5,5,12,255,At Risk
10055,Jeffrey Hamilton,419,8,23964,1,2,5,5,12,255,At Risk
10065,Jason Davis,287,5,14742,0,2,3,3,8,233,At Risk
10071,Kara Flores,326,5,17253,0,2,3,4,9,234,At Risk
10078,Michael Phillips,668,6,15395,0,1,4,4,9,144,At Risk
10089,Jennifer White MD,365,9,24148,0,2,5,5,12,255,At Risk
10096,Elaine Cline,554,5,13509,1,1,3,3,7,133,At Risk
10113,Chelsea Higgins,266,5,14807,0,2,3,4,9,234,At Risk
10122,Jessica Garcia,305,6,14977,0,2,4,4,10,244,At Risk
10129,Nicholas Harris,579,7,11364,0,1,4,3,8,143,At Risk
10134,Sandra Melendez,402,6,15593,0,2,4,4,10,244,At Risk
10135,Zachary Kelly,291,6,18010,0,2,4,4,10,244,At Risk
10136,Susan Walker,536,8,22314,0,1,5,5,11,155,At Risk
10160,Brooke Burns,298,6,19752,0,2,4,5,11,245,At Risk
10176,Reginald Abbott,394,8,20933,0,2,5,5,12,255,At Risk
10181,Amy Hutchinson,383,7,27562,1,2,4,5,11,245,At Risk
10186,Sarah Wilson,598,8,19778,0,1,5,5,11,155,At Risk
10200,Joyce Lindsey,545,5,15955,0,1,3,4,8,134,At Risk
10210,David Conner,251,6,12958,0,2,4,3,9,243,At Risk
10221,Michael Butler,369,5,15353,0,2,3,4,9,234,At Risk
10227,Pamela Roberson,300,6,15846,0,2,4,4,10,244,At Risk
10243,Deborah Montes,435,5,22887,0,1,3,5,9,135,At Risk
10264,Kristen Bell,254,10,21223,0,2,5,5,12,255,At Risk
10268,Erin Carlson,315,5,12324,0,2,3,3,8,233,At Risk
10272,Stephanie Malone,378,5,11664,1,2,3,3,8,233,At Risk
10283,Lori Roberts,331,5,20510,0,2,3,5,10,235,At Risk
10288,Todd Lucas,270,5,19638,0,2,3,5,10,235,At Risk
10292,Eric Craig,568,5,12397,0,1,3,3,7,133,At Risk
10318,Timothy Moore,418,5,13832,0,2,3,3,8,233,At Risk
10324,Jenny Miller,385,6,20269,0,2,4,5,11,245,At Risk
10340,Miss Virginia Randall,780,5,12826,0,1,3,3,7,133,At Risk
10354,Casey Mercer,509,7,24190,1,1,4,5,10,145,At Risk
10371,Michael Ramirez,303,6,20318,0,2,4,5,11,245,At Risk
10374,Jaime Pope,280,5,13693,0,2,3,3,8,233,At Risk
10376,Kyle Rodriguez,400,6,17198,0,2,4,4,10,244,At Risk
10382,Sue Garcia,353,5,16737,0,2,3,4,9,234,At Risk
10387,Cynthia Herrera,261,7,17584,0,2,4,4,10,244,At Risk
10390,Thomas Green,633,5,17447,0,1,3,4,8,134,At Risk
10393,Julie Nelson,416,6,17466,1,2,4,4,10,244,At Risk
10395,Nicholas Marshall,460,6,19918,0,1,4,5,10,145,At Risk
10397,Dr. Erica Glass,465,5,16319,0,1,3,4,8,134,At Risk
10403,Joseph Johnson,388,5,16088,1,2,3,4,9,234,At Risk
10407,Jesse Mueller,384,8,19570,0,2,5,5,12,255,At Risk
10409,Rita Johnston,390,7,15431,1,2,4,4,10,244,At Risk
10420,Abigail Martinez,302,7,14523,1,2,4,3,9,243,At Risk
10422,Natalie Wright MD,254,7,18954,0,2,4,4,10,244,At Risk
10423,Darlene Smith,478,5,11424,0,1,3,3,7,133,At Risk
10430,Charles Davis,255,5,12281,0,2,3,3,8,233,At Risk
10435,Dawn Ross,246,7,15724,0,2,4,4,10,244,At Risk
10436,Brooke Everett,428,6,17354,0,1,4,4,9,144,At Risk
10444,Jessica Stanley,625,5,15194,0,1,3,4,8,134,At Risk
10453,Kim Meza,621,6,18001,0,1,4,4,9,144,At Risk
10454,Antonio Becker,523,5,14510,0,1,3,3,7,133,At Risk
10462,Tonya Ward,295,6,17511,0,2,4,4,10,244,At Risk
10467,Tonya Adams,450,5,15927,0,1,3,4,8,134,At Risk
10472,Ashley Smith,567,5,18969,0,1,3,4,8,134,At Risk
10473,Audrey Mata,274,5,20709,0,2,3,5,10,235,At Risk
10477,Cody Clark,274,5,14778,0,2,3,3,8,233,At Risk
10489,Andrew Johnson,521,8,22712,0,1,5,5,11,155,At Risk
10497,Michele Cain,526,5,16671,0,1,3,4,8,134,At Risk
10499,Jennifer Stark,337,5,13983,0,2,3,3,8,233,At Risk
10518,Maria Duncan,307,8,21551,0,2,5,5,12,255,At Risk
10524,Adrian Roberts,386,5,17511,0,2,3,4,9,234,At Risk
10526,Tracey Murphy,253,10,27525,0,2,5,5,12,255,At Risk
10530,Jessica Valdez,269,6,16912,0,2,4,4,10,244,At Risk
10531,Melissa Cooper,310,5,12289,0,2,3,3,8,233,At Risk
10541,Tiffany Williams,402,6,11665,0,2,4,3,9,243,At Risk
10543,Taylor Butler,268,5,12792,0,2,3,3,8,233,At Risk
10547,Shannon Larsen,403,5,14862,0,2,3,4,9,234,At Risk
10559,Elijah Wilkerson,427,6,20501,0,2,4,5,11,245,At Risk
10564,Kimberly Franklin,267,6,15243,0,2,4,4,10,244,At Risk
10569,Anna Bennett,448,5,20397,0,1,3,5,9,135,At Risk
10580,Erin Walker,295,6,14463,0,2,4,3,9,243,At Risk
10587,Miguel Cummings,255,5,18480,0,2,3,4,9,234,At Risk
10607,Alexis Shah,393,8,19886,0,2,5,5,12,255,At Risk
10614,Shirley Krueger,317,6,18356,0,2,4,4,10,244,At Risk
10616,Jonathan Sullivan,690,5,14167,0,1,3,3,7,133,At Risk
10627,Deborah Riddle,331,8,18544,0,2,5,4,11,254,At Risk
10629,Margaret Heath,323,9,27445,0,2,5,5,12,255,At Risk
10636,Megan Alexander DDS,563,5,13222,0,1,3,3,7,133,At Risk
10642,Laura Watson,275,8,24179,0,2,5,5,12,255,At Risk
10645,Randall Brown,300,8,19257,1,2,5,4,11,254,At Risk
10646,James Salazar,287,8,22905,0,2,5,5,12,255,At Risk
10651,Charles Benitez,736,7,15588,0,1,4,4,9,144,At Risk
10661,Patrick Brown,269,6,21386,0,2,4,5,11,245,At Risk
10671,Anthony Lopez,328,7,18894,0,2,4,4,10,244,At Risk
10672,Amy Brown,475,5,18336,0,1,3,4,8,134,At Risk
10694,Jacob King,485,6,15426,0,1,4,4,9,144,At Risk
10704,Melissa Bell,595,5,12643,0,1,3,3,7,133,At Risk
10711,Jose Carr,789,5,15541,0,1,3,4,8,134,At Risk
10714,Terri Roberts PhD,411,5,12965,1,2,3,3,8,233,At Risk
10741,Autumn Owens,256,7,22847,0,2,4,5,11,245,At Risk
10750,John Pearson,263,6,13762,0,2,4,3,9,243,At Risk
10767,Christopher Gonzalez,313,5,14021,0,2,3,3,8,233,At Risk
10771,Christian Ayers,458,5,11620,1,1,3,3,7,133,At Risk
10773,David Rogers,341,5,14450,0,2,3,3,8,233,At Risk
