customer_id,customer_name,recency,frequency,monetary,churn,R_Score,F_Score,M_Score,RFM_Score,RFM_Score_Code,Customer_Segment,Recency_Group,Frequency_Group,Monetary_Group
10395,Nicholas Marshall,460,6,19918,0,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High
10397,Dr. Erica Glass,465,5,16319,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
10407,Jesse Mueller,384,8,19570,0,2,5,5,12,255,At Risk,365+ Days,6-10 Purchases,Very High
10422,Natalie Wright MD,254,7,18954,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
10435,Dawn Ross,246,7,15724,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
10436,Brooke Everett,428,6,17354,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
10444,Jessica Stanley,625,5,15194,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
10453,Kim Meza,621,6,18001,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
10462,Tonya Ward,295,6,17511,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
10467,Tonya Adams,450,5,15927,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
10472,Ashley Smith,567,5,18969,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
10473,Audrey Mata,274,5,20709,0,2,3,5,10,235,At Risk,181-365 Days,3-5 Purchases,Very High
10489,Andrew Johnson,521,8,22712,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
10497,Michele Cain,526,5,16671,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
10518,Maria Duncan,307,8,21551,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
10524,Adrian Roberts,386,5,17511,0,2,3,4,9,234,At Risk,365+ Days,3-5 Purchases,High
10526,Tracey Murphy,253,10,27525,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
10530,Jessica Valdez,269,6,16912,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
10547,Shannon Larsen,403,5,14862,0,2,3,4,9,234,At Risk,365+ Days,3-5 Purchases,High
10559,Elijah Wilkerson,427,6,20501,0,2,4,5,11,245,At Risk,365+ Days,6-10 Purchases,Very High
10564,Kimberly Franklin,267,6,15243,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
10569,Anna Bennett,448,5,20397,0,1,3,5,9,135,At Risk,365+ Days,3-5 Purchases,Very High
10587,Miguel Cummings,255,5,18480,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
10607,Alexis Shah,393,8,19886,0,2,5,5,12,255,At Risk,365+ Days,6-10 Purchases,Very High
10614,Shirley Krueger,317,6,18356,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
10627,Deborah Riddle,331,8,18544,0,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
10629,Margaret Heath,323,9,27445,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
10631,Amanda Martin,492,4,18078,0,1,2,4,7,124,Need Attention,365+ Days,3-5 Purchases,High
10642,Laura Watson,275,8,24179,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
10646,James Salazar,287,8,22905,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
10651,Charles Benitez,736,7,15588,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
10661,Patrick Brown,269,6,21386,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
10671,Anthony Lopez,328,7,18894,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
10672,Amy Brown,475,5,18336,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
10694,Jacob King,485,6,15426,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
10711,Jose Carr,789,5,15541,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
10741,Autumn Owens,256,7,22847,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
10781,Shannon Harris,397,6,15117,0,2,4,4,10,244,At Risk,365+ Days,6-10 Purchases,High
10791,Robert Leach,417,6,17645,0,2,4,4,10,244,At Risk,365+ Days,6-10 Purchases,High
10799,Bradley Wyatt,592,5,19137,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
10805,Austin Lopez,328,4,17124,0,2,2,4,8,224,Need Attention,181-365 Days,3-5 Purchases,High
10806,Dakota Mcneil,384,5,16816,0,2,3,4,9,234,At Risk,365+ Days,3-5 Purchases,High
10830,Matthew Castro,301,8,23461,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
10841,Kristin Kelly,291,7,20854,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
10853,Deborah Wilson,251,6,16455,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
10863,Carl Lewis,396,5,14834,0,2,3,4,9,234,At Risk,365+ Days,3-5 Purchases,High
10869,Wayne Johnson,274,8,22679,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
10874,Lisa Curry,252,6,15294,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
10883,Eugene Romero,322,9,21899,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
10900,Emily Deleon,706,7,17994,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
10904,Colton Dominguez,333,5,15764,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
10908,David Wilson,432,9,22138,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
10911,Monica Hill,321,6,17916,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
10915,Jeffrey Nelson,526,8,20192,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
10940,Michael Blackburn,553,6,16854,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
10947,Peggy Craig,271,8,17210,0,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
10972,Erica Hernandez,394,7,17657,0,2,4,4,10,244,At Risk,365+ Days,6-10 Purchases,High
10975,Cody Davis,286,10,21731,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
10984,Wanda Perez,676,7,22046,0,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High
10995,Tanya Campbell,280,7,17218,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
10998,Pamela Campbell,685,6,16564,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
11000,Alisha Mccullough,340,5,16550,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
11002,Ronald Flores,262,7,16647,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
11017,Robert Riley,257,4,15568,0,2,2,4,8,224,Need Attention,181-365 Days,3-5 Purchases,High
11022,James Moss,511,4,15288,0,1,2,4,7,124,Need Attention,365+ Days,3-5 Purchases,High
11023,Michele Miller,262,8,17726,0,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
11025,Brenda Willis,510,7,26104,0,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High
11032,Corey Mathis,534,8,17432,0,1,5,4,10,154,At Risk,365+ Days,6-10 Purchases,High
11033,Samuel Murphy,279,5,17708,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
11095,Gregory Mccormick,257,8,24333,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
11099,Andrew Ellis,294,6,18151,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
11106,Mitchell Burch,312,6,15088,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
11131,Jason Wilson,255,8,20294,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
11177,Shannon Harris,280,4,15653,0,2,2,4,8,224,Need Attention,181-365 Days,3-5 Purchases,High
11178,John Moore,404,5,18062,0,2,3,4,9,234,At Risk,365+ Days,3-5 Purchases,High
11199,Brittany Ruiz,281,10,20539,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
11224,Mary Owens,622,5,17143,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
11225,Andrea Oliver,256,6,17405,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
11229,Colleen Cox,344,5,15595,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
11239,Colleen Adams,368,5,17533,0,2,3,4,9,234,At Risk,365+ Days,3-5 Purchases,High
11249,Christopher Smith,659,6,21426,0,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High
11254,Alexis Hodges,385,11,37233,0,2,5,5,12,255,At Risk,365+ Days,10+ Purchases,Very High
11256,Michael Nielsen,345,7,20100,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
11272,Gabrielle Horton,277,6,16165,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
11283,Catherine Frank,281,8,20892,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
11304,Lauren Little,549,6,20780,0,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High
11309,Mary Benton,325,7,19255,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
11312,Joshua Robinson,245,7,19044,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
11313,Joseph Moore,346,7,19841,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
11329,Diane Miller,458,8,16430,0,1,5,4,10,154,At Risk,365+ Days,6-10 Purchases,High
11351,Kelly Lynch,409,9,21225,0,2,5,5,12,255,At Risk,365+ Days,6-10 Purchases,Very High
11363,Andre Johnson,245,7,19260,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
11372,Jermaine Myers,297,6,19941,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
11388,Elizabeth Lester,286,11,26881,0,2,5,5,12,255,At Risk,181-365 Days,10+ Purchases,Very High
11390,Yolanda Becker,386,11,29146,0,2,5,5,12,255,At Risk,365+ Days,10+ Purchases,Very High
11409,Lauren Chavez,404,4,14832,0,2,2,4,8,224,Need Attention,365+ Days,3-5 Purchases,High
11410,Jose May,341,6,17673,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
11414,William Fuller,514,6,16112,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
11416,Jessica Smith,271,8,16281,0,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
11449,Alexis Morris,470,7,20442,0,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High
11456,Tracy Casey,431,8,24644,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
11494,Cole Rubio,272,7,15537,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
11495,Jillian Morrison,247,7,23259,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
11496,Dominique Williams,264,8,24069,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
11506,Edward Duncan,717,6,21169,0,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High
11509,Michael Lindsey,387,7,28718,0,2,4,5,11,245,At Risk,365+ Days,6-10 Purchases,Very High
11516,Diamond Peterson,911,5,18586,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
11586,Kayla Maynard,411,7,22332,0,2,4,5,11,245,At Risk,365+ Days,6-10 Purchases,Very High
11619,Jamie Raymond,244,8,20859,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
11641,Kathryn Hayes,357,7,24333,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
11685,April Carter,311,4,14882,0,2,2,4,8,224,Need Attention,181-365 Days,3-5 Purchases,High
11701,Chad Williams Jr.,584,5,16214,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
11713,Teresa Fritz,299,5,17364,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
11727,Madison Berry,244,7,17910,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
11728,Michael Scott,344,8,26702,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
11729,Laurie Donovan,425,6,19927,0,2,4,5,11,245,At Risk,365+ Days,6-10 Purchases,Very High
11738,Sarah Evans,339,5,19438,0,2,3,5,10,235,At Risk,181-365 Days,3-5 Purchases,Very High
11743,Sydney Foster,441,7,16641,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
11751,Jason Wolfe,739,7,18642,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
11758,Ronald Long,311,9,29362,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
11766,Lucas Powell Jr.,303,9,27031,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
11774,Sarah Mckinney,644,8,22408,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
11796,Elizabeth Mendez,502,6,17202,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
11799,Lisa Burnett,349,5,19152,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
11802,Joseph Bauer,452,8,25629,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
11811,Marilyn Lopez,324,7,22776,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
11865,Jeremy Heath,552,6,17780,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
11886,Troy Potter,245,8,20323,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
11890,Monique Johnston,332,5,17056,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
11893,Christopher Sharp,531,9,18962,0,1,5,4,10,154,At Risk,365+ Days,6-10 Purchases,High
11894,James Alvarado,403,8,22623,0,2,5,5,12,255,At Risk,365+ Days,6-10 Purchases,Very High
11895,David Chapman,453,8,20305,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
11911,Ronald Rivera,453,5,21139,0,1,3,5,9,135,At Risk,365+ Days,3-5 Purchases,Very High
11922,William Lee,250,9,20645,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
11929,David Figueroa,329,7,18451,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
11944,Ann Warren,328,7,21296,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
11979,Sheila May,531,5,16055,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
11996,Jeffery Guerra,689,7,21814,0,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High
12047,Robert Clark,353,7,17693,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
12090,Kelly Mathis,269,12,34411,0,2,5,5,12,255,At Risk,181-365 Days,10+ Purchases,Very High
12096,Mitchell Moore,602,5,15707,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
12130,Emily Berry,419,6,15694,0,2,4,4,10,244,At Risk,365+ Days,6-10 Purchases,High
12132,Heidi Ryan MD,561,6,14851,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
12136,Kyle Mcgrath,281,7,23253,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
12143,Patrick Solis,246,7,21773,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
12162,Miguel Reese,557,7,18610,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
12175,Stephen Young,300,6,18700,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
12179,Anthony Wood,422,8,23520,0,2,5,5,12,255,At Risk,365+ Days,6-10 Purchases,Very High
12181,Angela Klein,416,5,17871,0,2,3,4,9,234,At Risk,365+ Days,3-5 Purchases,High
12189,Travis Carpenter,417,7,19987,0,2,4,5,11,245,At Risk,365+ Days,6-10 Purchases,Very High
12191,Jessica Bailey,318,6,16187,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
12207,Christopher Clark,496,9,29404,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
12232,Michael Nielsen,253,7,20732,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
12234,Diane Butler,330,6,19465,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
12238,Tyler Adams,294,7,16912,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
12276,Benjamin Sanchez,268,6,15396,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
12285,Thomas Gaines,618,5,15374,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
12298,Raymond Mays,375,9,22264,0,2,5,5,12,255,At Risk,365+ Days,6-10 Purchases,Very High
12299,Brandon Jordan,321,5,15009,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
12306,Frank Anderson,289,5,18143,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
12312,Jerry Fuller,302,6,19235,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
12317,Kayla Lewis,328,6,19110,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
12319,Michael Stewart,282,5,15220,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
12323,George Jones,326,9,23596,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
12326,Richard Reid,377,8,24648,0,2,5,5,12,255,At Risk,365+ Days,6-10 Purchases,Very High
12337,Alicia Barajas,271,8,28214,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
12367,Kelly Hughes,352,12,29590,0,2,5,5,12,255,At Risk,181-365 Days,10+ Purchases,Very High
12374,Keith Thomas II,311,8,18228,0,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
12375,Justin Davis,476,10,26538,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
12402,Daniel Kramer,877,4,15596,0,1,2,4,7,124,Need Attention,365+ Days,3-5 Purchases,High
12407,Joshua Alvarado,434,7,16820,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
12416,George Nelson,280,8,18503,0,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
12417,Michelle Hernandez,672,5,14861,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
12428,Robert Meza MD,512,5,18563,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
12434,Gerald Salinas,369,6,18224,0,2,4,4,10,244,At Risk,365+ Days,6-10 Purchases,High
12459,Natalie Bean,269,5,16244,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
12463,Todd Floyd,316,6,20600,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
12465,Tammy Casey,398,5,15459,0,2,3,4,9,234,At Risk,365+ Days,3-5 Purchases,High
12467,Judy Miller,322,7,17771,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
12469,Tina Brooks,452,5,15306,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
12471,Kenneth Myers,559,5,17237,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
12478,Amanda Pope,249,7,23231,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
12486,Andrew Paul,319,6,19107,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
12499,Tristan Schmidt,266,8,23618,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
12510,Thomas White,685,7,21402,0,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High
12518,Isabella Cortez,271,7,22314,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
12519,John Williams,879,4,15487,0,1,2,4,7,124,Need Attention,365+ Days,3-5 Purchases,High
12543,Cheryl Anderson,363,6,15107,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
12551,Tracie Sawyer,342,6,17789,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
12561,Diane Clark,288,6,14845,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
12605,Patricia Walker,500,7,22418,0,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High
12627,David Joseph,705,5,17729,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
12650,Pamela Kaiser,466,5,16935,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
12677,Jonathan Sims,359,6,19116,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
12683,Dr. Stephen Weiss,253,6,17700,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
12687,Robert Doyle,302,5,14973,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
12696,Julia Hernandez,392,6,16875,0,2,4,4,10,244,At Risk,365+ Days,6-10 Purchases,High
12721,Karla Greene,520,5,16713,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
12736,Andrew Snyder,522,6,16142,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
12738,Gabriela Walker,293,8,21544,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
12748,Todd Walls,261,5,16371,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
12749,James Blevins,340,6,16319,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
12750,Michael Pratt,498,6,17238,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
12751,Patricia Cardenas,481,7,16894,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
12775,Joshua Mcgrath,370,6,15724,0,2,4,4,10,244,At Risk,365+ Days,6-10 Purchases,High
12785,Sara Williams,306,10,32514,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
12804,Thomas Ramirez,319,5,17602,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
12827,Heidi Evans,590,6,15977,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
12828,Joanne Esparza,762,6,16198,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
12866,Eric Lewis,299,8,21655,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
12869,Diane Nichols,698,4,14929,0,1,2,4,7,124,Need Attention,365+ Days,3-5 Purchases,High
12870,Barbara Sutton,436,5,16776,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
12874,Zachary Jackson,557,6,17262,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
12911,Larry Miller,815,6,16502,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
12963,Bryan Sanford,510,7,18991,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
12968,April Martinez,646,7,23681,0,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High
13007,Marissa Wolfe,333,7,21104,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
13022,Shannon White,385,7,15221,0,2,4,4,10,244,At Risk,365+ Days,6-10 Purchases,High
13031,Michael Mccoy,448,6,20720,0,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High
13054,Jared Ramirez Jr.,402,5,14906,0,2,3,4,9,234,At Risk,365+ Days,3-5 Purchases,High
13055,Robert Rogers,638,8,19304,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
13076,Mark Clark,495,5,17401,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
13092,Amanda Franco,458,6,17794,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
13095,Wayne Miller,300,6,15180,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
13100,Ashley Roberts,337,7,16638,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
13101,Matthew Daniels,564,6,24068,0,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High
13106,Joseph Marquez,247,7,25948,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
13117,Claudia Bailey,451,6,20746,0,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High
13160,Andrew Johnson,396,5,16491,0,2,3,4,9,234,At Risk,365+ Days,3-5 Purchases,High
13164,Anne Harrell,444,5,15716,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
13175,Kimberly Reed PhD,244,6,16878,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
13176,Beth Park,323,7,16772,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
13177,Justin Chandler,387,8,23351,0,2,5,5,12,255,At Risk,365+ Days,6-10 Purchases,Very High
13178,Jessica Olson,346,8,21232,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
13223,Kevin Downs,245,6,17805,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
13233,Ryan Jackson,545,5,16340,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
13236,Kara Johnson,613,4,15823,0,1,2,4,7,124,Need Attention,365+ Days,3-5 Purchases,High
13271,Jessica Cunningham DDS,292,7,20082,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
13282,Kimberly Olson,360,7,23267,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
13318,Raymond Serrano,289,7,18635,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
13375,Jennifer French,472,8,16615,0,1,5,4,10,154,At Risk,365+ Days,6-10 Purchases,High
13382,Elizabeth Fernandez,273,4,16555,0,2,2,4,8,224,Need Attention,181-365 Days,3-5 Purchases,High
13393,Michael Hunt,250,7,21495,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
13394,Joshua Taylor,449,5,15550,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
13441,Debbie Watson,311,7,19033,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
13448,Michele Cox DDS,663,8,19557,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
13459,Michelle Booker,334,5,17375,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
13466,Matthew Brown,553,7,20286,0,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High
13482,Jessica Callahan,272,4,15347,0,2,2,4,8,224,Need Attention,181-365 Days,3-5 Purchases,High
13505,Isabella Roberts,306,8,24157,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
13506,Amanda Hayes,363,7,14832,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
13518,Erica Turner,507,9,20653,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High
13535,Jasmine Giles,296,8,20374,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
13548,Christopher Jones,718,7,15957,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
13567,Kelly Molina,325,6,20651,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
13594,Pamela Watson,497,7,24726,0,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High
13619,Brian Allen DDS,245,5,19133,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
13653,Nicole Smith,304,9,16112,0,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
