customer_id,customer_name,recency,frequency,monetary,churn,R_Score,F_Score,M_Score,RFM_Score,RFM_Score_Code,Customer_Segment
9048,Paul Murray,31,11,28053,0,5,5,5,15,555,Champions
9050,Emma Santana,9,7,19504,1,5,4,5,14,545,Champions
9057,Cory Warren,32,9,26531,0,5,5,5,15,555,Champions
9067,Richard Peterson,100,8,25492,0,4,5,5,14,455,Champions
9075,Dustin Gomez,134,6,14833,0,4,4,4,12,444,Champions
9077,Tom Velasquez,39,7,25248,0,5,4,5,14,545,Champions
9083,Kimberly Shelton,3,9,22435,0,5,5,5,15,555,Champions
9089,Bryan Moore,47,8,21489,1,5,5,5,15,555,Champions
9090,Melinda Maynard,222,7,20567,0,3,4,5,12,345,Loyal Customers
9097,Catherine Gibson,28,7,20249,0,5,4,5,14,545,Champions
9101,Derrick Cooper,238,7,22440,0,3,4,5,12,345,Loyal Customers
9102,Kevin Price,17,8,25381,0,5,5,5,15,555,Champions
9103,Joshua May,37,6,13346,0,5,4,3,12,543,Loyal Customers
9105,Robert Smith,95,7,22391,0,4,4,5,13,445,Champions
9108,William Wells,43,7,17500,1,5,4,4,13,544,Champions
9109,Bryan Todd,118,7,18934,0,4,4,4,12,444,Champions
9112,Lauren Brooks,0,9,25500,0,5,5,5,15,555,Champions
9113,Matthew Hamilton,254,9,27297,0,2,5,5,12,255,At Risk
9131,Joshua Watson,32,7,20033,0,5,4,5,14,545,Champions
9132,Erica Maldonado,108,10,24972,0,4,5,5,14,455,Champions
9134,Matthew Hernandez,136,8,24092,0,4,5,5,14,455,Champions
9137,David Martinez,26,6,21405,0,5,4,5,14,545,Champions
9140,Brianna Martin,235,7,19952,0,3,4,5,12,345,Loyal Customers
9146,Anne Chapman,21,6,14252,0,5,4,3,12,543,Loyal Customers
9148,Catherine Douglas,97,7,22930,1,4,4,5,13,445,Champions
9150,Christopher Walls,26,8,24099,1,5,5,5,15,555,Champions
9160,Patricia Carlson,173,8,21419,0,3,5,5,13,355,Loyal Customers
9163,John Hernandez,115,7,18732,0,4,4,4,12,444,Champions
9165,Tyler Klein,318,10,27063,0,2,5,5,12,255,At Risk
9167,Shane Woods,33,8,22441,0,5,5,5,15,555,Champions
9173,Mark Beck,88,6,18181,1,4,4,4,12,444,Champions
9174,Seth Roman,70,8,17795,1,4,5,4,13,454,Champions
9176,Jonathan Marquez,158,6,19531,0,3,4,5,12,345,Loyal Customers
9178,Dawn Jones,345,8,21707,0,2,5,5,12,255,At Risk
9197,Amber Hernandez,141,6,23389,0,3,4,5,12,345,Loyal Customers
9198,Walter Brown,197,8,31950,0,3,5,5,13,355,Loyal Customers
9200,Susan Li,39,9,32922,0,5,5,5,15,555,Champions
9203,Paula Smith,67,7,22365,0,4,4,5,13,445,Champions
9206,Daniel Singleton,207,8,16882,0,3,5,4,12,354,Loyal Customers
9208,Melissa Ross,97,6,17187,0,4,4,4,12,444,Champions
9215,Breanna Miranda,84,7,19480,0,4,4,5,13,445,Champions
9220,Christopher Williams,64,10,25272,0,4,5,5,14,455,Champions
9222,Timothy Smith,12,6,18579,0,5,4,4,13,544,Champions
9223,Alexandra Ramirez,7,5,17320,0,5,3,4,12,534,Potential Loyalists
9226,Cassandra Willis,25,6,17310,0,5,4,4,13,544,Champions
9228,Samantha Alexander,17,5,18144,1,5,3,4,12,534,Potential Loyalists
9231,Jason Thomas,219,7,19602,0,3,4,5,12,345,Loyal Customers
9234,Savannah Ware,407,8,23442,0,2,5,5,12,255,At Risk
9245,Matthew Johnson,83,7,17303,0,4,4,4,12,444,Champions
9253,Nicholas Wallace,47,9,29458,1,5,5,5,15,555,Champions
9265,Ashley Mathews,9,8,17365,0,5,5,4,14,554,Champions
9266,Barbara Hernandez,46,8,21401,0,5,5,5,15,555,Champions
9267,Melissa Lawrence,74,8,21660,1,4,5,5,14,455,Champions
9271,Rebecca Richardson MD,119,5,19366,0,4,3,5,12,435,Potential Loyalists
9272,Sean Morgan,169,6,22840,0,3,4,5,12,345,Loyal Customers
9274,Mark Mckinney,141,9,23769,1,3,5,5,13,355,Loyal Customers
9276,Peter Rogers,59,6,17639,0,5,4,4,13,544,Champions
9277,Thomas Chaney,57,6,23382,0,5,4,5,14,545,Champions
9282,Ryan Hubbard,315,8,21021,0,2,5,5,12,255,At Risk
9283,Heather Juarez,98,12,40102,0,4,5,5,14,455,Champions
9292,Nichole Carter,105,7,25435,1,4,4,5,13,445,Champions
9293,Michael Long,83,8,22649,1,4,5,5,14,455,Champions
9301,Kimberly Thompson,109,6,20121,0,4,4,5,13,445,Champions
9315,Megan Morris,142,8,22255,0,3,5,5,13,355,Loyal Customers
9318,Crystal Clark,196,9,24803,0,3,5,5,13,355,Loyal Customers
9320,Benjamin Fuller,68,9,28029,0,4,5,5,14,455,Champions
9322,Gregory Smith,64,8,18513,0,4,5,4,13,454,Champions
9326,Jared Rivera,73,7,18430,1,4,4,4,12,444,Champions
9333,Charles Tyler,43,7,19171,0,5,4,4,13,544,Champions
9334,Timothy Beltran,55,10,27362,1,5,5,5,15,555,Champions
9337,David Byrd,66,6,17563,0,4,4,4,12,444,Champions
9342,Stephen Smith,141,7,20820,0,3,4,5,12,345,Loyal Customers
9350,Jeffrey Nguyen,145,8,17260,1,3,5,4,12,354,Loyal Customers
9353,Christopher Jenkins,42,8,27577,1,5,5,5,15,555,Champions
9372,William Evans PhD,75,7,15930,0,4,4,4,12,444,Champions
9378,Toni Elliott,79,6,19560,0,4,4,5,13,445,Champions
9384,Stacy Greene,25,6,12753,1,5,4,3,12,543,Loyal Customers
9400,Natalie Barrett,65,6,14950,0,4,4,4,12,444,Champions
9402,Alexander Howard,59,9,24743,0,5,5,5,15,555,Champions
9405,Zachary Gaines,82,11,42479,1,4,5,5,14,455,Champions
9408,Patrick Brown,95,6,18136,0,4,4,4,12,444,Champions
9416,David Peters,306,8,27733,0,2,5,5,12,255,At Risk
9417,Patrick Gonzalez,155,7,23935,0,3,4,5,12,345,Loyal Customers
9418,Scott Rubio,222,8,19581,0,3,5,5,13,355,Loyal Customers
9419,Joshua Cunningham,19,8,27550,0,5,5,5,15,555,Champions
9422,Eric Brown,2,6,15256,1,5,4,4,13,544,Champions
9425,Jennifer Perez,4,10,33263,0,5,5,5,15,555,Champions
9429,Jennifer Hayes,305,8,20877,0,2,5,5,12,255,At Risk
9433,Lori Armstrong,23,6,17118,0,5,4,4,13,544,Champions
9436,April Garcia,140,9,26743,0,3,5,5,13,355,Loyal Customers
9438,Kelly Thomas,206,10,27674,0,3,5,5,13,355,Loyal Customers
9441,Thomas Howell,198,9,30464,0,3,5,5,13,355,Loyal Customers
9445,Caitlin Burns,0,7,21495,0,5,4,5,14,545,Champions
9446,Michelle Dunn,79,7,18060,0,4,4,4,12,444,Champions
9448,Donna Brown,221,7,24668,1,3,4,5,12,345,Loyal Customers
9454,Steven Arnold,146,8,23208,0,3,5,5,13,355,Loyal Customers
9457,Mary Garcia,180,6,19893,0,3,4,5,12,345,Loyal Customers
9460,Michael Brennan,153,11,34969,0,3,5,5,13,355,Loyal Customers
9463,Brooke Campbell,190,6,19295,0,3,4,5,12,345,Loyal Customers
9466,Jennifer Mahoney,6,7,26308,0,5,4,5,14,545,Champions
9472,Amber Ramirez,63,8,21694,0,4,5,5,14,455,Champions
9473,Timothy Barrett,29,6,13255,0,5,4,3,12,543,Loyal Customers
9479,Connie Martinez,52,8,22369,0,5,5,5,15,555,Champions
9492,Thomas Lewis,308,8,23652,0,2,5,5,12,255,At Risk
9494,Matthew Thompson,113,7,21643,1,4,4,5,13,445,Champions
9498,Matthew Hubbard,28,7,20947,0,5,4,5,14,545,Champions
9507,Felicia Garcia,374,10,28090,0,2,5,5,12,255,At Risk
9513,Kayla Spencer,107,10,33913,0,4,5,5,14,455,Champions
9519,Christine Stafford,117,11,22092,1,4,5,5,14,455,Champions
9524,Kristina James,79,9,22605,0,4,5,5,14,455,Champions
9531,Megan Green,212,11,32265,0,3,5,5,13,355,Loyal Customers
9532,Misty Lopez,177,8,15264,0,3,5,4,12,354,Loyal Customers
9533,Aaron Guzman,123,7,19442,0,4,4,5,13,445,Champions
9534,Monique Jones,41,6,19825,0,5,4,5,14,545,Champions
9535,Jesus Turner,61,8,19222,0,4,5,4,13,454,Champions
9536,Albert Cummings,193,8,25829,1,3,5,5,13,355,Loyal Customers
9537,Kaylee Thompson,133,6,16734,1,4,4,4,12,444,Champions
9538,Hector Blanchard,59,8,26735,0,5,5,5,15,555,Champions
9539,Alexandra Santana,34,8,20139,1,5,5,5,15,555,Champions
9541,Lance Hodge,86,6,19104,0,4,4,4,12,444,Champions
9543,Kayla Wood,129,9,21600,0,4,5,5,14,455,Champions
9544,Gary Morton,123,7,19628,0,4,4,5,13,445,Champions
9545,Benjamin Ball,188,8,21002,1,3,5,5,13,355,Loyal Customers
9547,Diane Alexander,78,7,18384,0,4,4,4,12,444,Champions
9552,Kevin Fisher,34,7,13943,1,5,4,3,12,543,Loyal Customers
9568,Stacey Alvarado,173,10,27912,0,3,5,5,13,355,Loyal Customers
9575,Christopher Jackson,366,10,27648,1,2,5,5,12,255,At Risk
9580,Cynthia Schmidt,17,5,18336,0,5,3,4,12,534,Potential Loyalists
9583,Crystal Hudson,121,8,21390,0,4,5,5,14,455,Champions
9585,Lauren Butler,34,7,23577,0,5,4,5,14,545,Champions
9587,Carrie Andrews,233,6,19507,0,3,4,5,12,345,Loyal Customers
9588,Amy Herrera,38,7,12939,0,5,4,3,12,543,Loyal Customers
9589,Dana Haas,47,5,16588,0,5,3,4,12,534,Potential Loyalists
9594,Michael Mendoza,13,9,29161,0,5,5,5,15,555,Champions
9596,Michael Fox,274,8,22773,1,2,5,5,12,255,At Risk
9601,Albert Caldwell,226,7,24623,0,3,4,5,12,345,Loyal Customers
9604,Tracey Willis,1,8,18583,0,5,5,4,14,554,Champions
9609,Joseph Long,48,7,17217,0,5,4,4,13,544,Champions
9612,Stephanie Wise,121,8,21563,0,4,5,5,14,455,Champions
9613,Jennifer Dunlap,242,8,22374,0,3,5,5,13,355,Loyal Customers
9615,Robert Carpenter,264,8,21804,0,2,5,5,12,255,At Risk
9616,John Marshall,179,6,20917,0,3,4,5,12,345,Loyal Customers
9620,Gregory Fowler MD,36,9,25703,0,5,5,5,15,555,Champions
9623,John Morris,87,6,15824,0,4,4,4,12,444,Champions
9625,Dylan Fuentes,36,11,25616,0,5,5,5,15,555,Champions
9635,Kelly Chavez,37,6,15583,0,5,4,4,13,544,Champions
9637,Kelly Howard,16,6,19131,0,5,4,4,13,544,Champions
9639,Regina Rose,44,5,16792,1,5,3,4,12,534,Potential Loyalists
9642,Heidi Davies,18,9,25928,0,5,5,5,15,555,Champions
9643,Theresa Sanchez,116,10,25954,0,4,5,5,14,455,Champions
9644,Mr. Alex Jones,84,10,30024,0,4,5,5,14,455,Champions
9645,Gabriela Stephens,10,13,39255,0,5,5,5,15,555,Champions
9655,Nicole May,34,6,13558,1,5,4,3,12,543,Loyal Customers
9659,Devin Santiago,106,7,20421,0,4,4,5,13,445,Champions
9661,Robert King,4,7,16778,0,5,4,4,13,544,Champions
9665,Angela Rivera,10,5,18422,1,5,3,4,12,534,Potential Loyalists
9668,Valerie Smith,40,7,15977,0,5,4,4,13,544,Champions
9676,Ryan Luna,45,7,18109,0,5,4,4,13,544,Champions
9681,Hector Gray,86,6,22383,0,4,4,5,13,445,Champions
9684,Richard Berry,51,8,15948,0,5,5,4,14,554,Champions
9689,Bethany Gomez,66,8,27909,0,4,5,5,14,455,Champions
9699,Amy Alvarez,144,7,20181,0,3,4,5,12,345,Loyal Customers
9701,Amy Bentley,100,7,16930,1,4,4,4,12,444,Champions
9704,Martin Harris,93,6,18694,0,4,4,4,12,444,Champions
9711,Christopher Gilbert,18,7,14543,0,5,4,3,12,543,Loyal Customers
9720,Charles Lopez,11,6,18168,1,5,4,4,13,544,Champions
9721,Shelby Hill,116,6,16972,0,4,4,4,12,444,Champions
9723,Erika Rollins,57,6,18826,0,5,4,4,13,544,Champions
9729,Beverly Caldwell,64,12,32713,0,4,5,5,14,455,Champions
9732,Kendra Davis,44,10,30183,0,5,5,5,15,555,Champions
9737,Amber Warren,236,9,21298,0,3,5,5,13,355,Loyal Customers
9743,Tiffany King,2,6,14594,0,5,4,3,12,543,Loyal Customers
9744,Robert Romero,109,8,27470,0,4,5,5,14,455,Champions
9746,Michael Carter,28,7,20842,0,5,4,5,14,545,Champions
9747,Jennifer Pierce,35,6,19014,0,5,4,4,13,544,Champions
9749,Tiffany Pollard,44,10,28929,0,5,5,5,15,555,Champions
9752,John Parker,149,7,23031,1,3,4,5,12,345,Loyal Customers
9755,Austin Larson,98,8,22426,0,4,5,5,14,455,Champions
9757,Matthew Gonzales,167,9,17334,0,3,5,4,12,354,Loyal Customers
9758,Robert Powers,37,6,19206,0,5,4,4,13,544,Champions
9762,Megan Clay,33,13,33409,1,5,5,5,15,555,Champions
9766,Nathan Clark,19,8,23994,0,5,5,5,15,555,Champions
9767,Erica Dixon,149,7,25502,0,3,4,5,12,345,Loyal Customers
9775,Alan Jensen,380,11,36166,0,2,5,5,12,255,At Risk
9784,Michael Fuller,133,6,17741,1,4,4,4,12,444,Champions
9786,Elizabeth Ramirez,94,11,29087,1,4,5,5,14,455,Champions
9788,Christopher Rich,13,8,19534,0,5,5,5,15,555,Champions
9789,Francisco Sherman,7,6,17335,1,5,4,4,13,544,Champions
9794,Heidi Wilson,318,9,27084,0,2,5,5,12,255,At Risk
9797,Alexandra Wilson,92,6,17781,0,4,4,4,12,444,Champions
9817,Cheyenne Scott,154,8,23482,1,3,5,5,13,355,Loyal Customers
9819,Frank Ramos,50,6,16257,0,5,4,4,13,544,Champions
9828,Richard Johnson DDS,314,10,35793,1,2,5,5,12,255,At Risk
9829,Jay Myers,107,12,37282,0,4,5,5,14,455,Champions
9831,Joseph Scott,49,6,21964,0,5,4,5,14,545,Champions
9832,Tiffany Gonzalez,123,8,23801,0,4,5,5,14,455,Champions
9833,Crystal Thomas,2,7,19204,0,5,4,4,13,544,Champions
9834,Luis White,184,8,22610,0,3,5,5,13,355,Loyal Customers
9838,Miranda Anderson,11,9,30093,0,5,5,5,15,555,Champions
9844,Brian Waters,120,10,30614,0,4,5,5,14,455,Champions
9846,Michael Mccoy,82,6,22989,0,4,4,5,13,445,Champions
9849,Joshua Wang,96,7,20981,0,4,4,5,13,445,Champions
9850,Jennifer Hodge,54,6,14245,1,5,4,3,12,543,Loyal Customers
9859,Cody Warner,149,8,19437,0,3,5,5,13,355,Loyal Customers
9860,Amanda Bishop,13,6,18452,1,5,4,4,13,544,Champions
9862,Ryan Warren,143,8,23487,0,3,5,5,13,355,Loyal Customers
9864,Frederick Jenkins,118,7,22207,0,4,4,5,13,445,Champions
9866,Logan Murphy,10,8,26269,0,5,5,5,15,555,Champions
9867,Luis Cortez,207,8,20654,0,3,5,5,13,355,Loyal Customers
9869,David Garrison,24,13,35978,0,5,5,5,15,555,Champions
9882,Brad Brown,276,11,28506,0,2,5,5,12,255,At Risk
9889,Nicholas Clark,116,8,26214,1,4,5,5,14,455,Champions
9890,Jeremy Garcia,194,8,30218,0,3,5,5,13,355,Loyal Customers
9893,Morgan Neal,236,10,20328,0,3,5,5,13,355,Loyal Customers
9894,Vanessa Myers DVM,231,6,20890,0,3,4,5,12,345,Loyal Customers
9897,Daniel Braun,23,6,21298,1,5,4,5,14,545,Champions
9899,David Gonzalez,74,6,16032,0,4,4,4,12,444,Champions
9902,Richard Berger,124,6,15268,1,4,4,4,12,444,Champions
9905,Kimberly Atkinson,347,8,22397,0,2,5,5,12,255,At Risk
9906,Carolyn Williams,108,6,16334,0,4,4,4,12,444,Champions
9910,Mr. Max Davis MD,21,7,15479,0,5,4,4,13,544,Champions
9913,Sara Burton,15,7,18556,0,5,4,4,13,544,Champions
9916,Leonard Cruz,63,10,25983,0,4,5,5,14,455,Champions
9920,Chad Watson,32,8,14416,1,5,5,3,13,553,Loyal Customers
9921,Denise Ford,92,7,19819,0,4,4,5,13,445,Champions
9934,Courtney Maynard,121,9,24669,0,4,5,5,14,455,Champions
9939,Gary Rivera,88,9,23647,0,4,5,5,14,455,Champions
9942,Joel Rogers,131,7,21648,0,4,4,5,13,445,Champions
9943,Brian Huber,69,7,22634,1,4,4,5,13,445,Champions
9948,Rebekah Mullins,96,11,31890,0,4,5,5,14,455,Champions
9949,John Keller,146,7,22542,0,3,4,5,12,345,Loyal Customers
9951,Laura Simpson,132,7,23643,0,4,4,5,13,445,Champions
9952,Charles Warren,11,7,20943,0,5,4,5,14,545,Champions
9958,Jessica Garcia,42,8,16515,0,5,5,4,14,554,Champions
9962,Mrs. Jessica Villa,18,7,27926,0,5,4,5,14,545,Champions
9965,Nicholas Hill,6,8,23001,1,5,5,5,15,555,Champions
9979,Summer Wagner,35,6,16199,0,5,4,4,13,544,Champions
9981,David Miller,49,7,16895,1,5,4,4,13,544,Champions
9982,Katherine Ferguson,30,7,19787,0,5,4,5,14,545,Champions
9990,Kelly Decker,108,8,18567,0,4,5,4,13,454,Champions
9993,Kevin King,41,7,17232,0,5,4,4,13,544,Champions
9994,Nancy Santos,240,7,22032,0,3,4,5,12,345,Loyal Customers
9995,Mrs. Jennifer Wright,107,9,25260,1,4,5,5,14,455,Champions
9999,Donald Lamb,20,11,27022,0,5,5,5,15,555,Champions
10003,Sherry Daniel,132,8,21034,1,4,5,5,14,455,Champions
10004,Nicole Jimenez,193,6,20630,0,3,4,5,12,345,Loyal Customers
10006,Jeremy Lloyd,99,7,20481,1,4,4,5,13,445,Champions
10007,Sheri Johnson,13,6,19184,1,5,4,4,13,544,Champions
10013,Crystal Williams,141,7,21264,0,3,4,5,12,345,Loyal Customers
10019,Ashley Bailey,7,6,16664,0,5,4,4,13,544,Champions
10020,Kristen Graham,36,6,20221,0,5,4,5,14,545,Champions
10023,Derrick Johnson,152,9,25121,1,3,5,5,13,355,Loyal Customers
10024,Gary Thompson,72,6,16617,0,4,4,4,12,444,Champions
10025,Aaron Bradley,39,6,21366,1,5,4,5,14,545,Champions
10030,Denise Cline,114,7,22819,0,4,4,5,13,445,Champions
10032,Eric Jordan,214,10,21394,1,3,5,5,13,355,Loyal Customers
10035,Vincent Smith,91,8,15486,0,4,5,4,13,454,Champions
10039,Amy Wilkinson,278,9,21283,0,2,5,5,12,255,At Risk
10047,Jennifer Brown,97,7,20938,0,4,4,5,13,445,Champions
10049,Laura Adams,49,9,23734,0,5,5,5,15,555,Champions
10050,Melissa Mora,163,8,23751,0,3,5,5,13,355,Loyal Customers
10054,Monica Jordan,263,9,26034,1,2,5,5,12,255,At Risk
10055,Jeffrey Hamilton,419,8,23964,1,2,5,5,12,255,At Risk
10057,Margaret Schroeder,47,7,21631,0,5,4,5,14,545,Champions
10063,Ralph Lee,33,7,19185,0,5,4,4,13,544,Champions
10066,Ashley Franco,148,12,26793,0,3,5,5,13,355,Loyal Customers
10069,Adam Reynolds,50,5,18296,0,5,3,4,12,534,Potential Loyalists
10072,Carlos Johnson,47,8,28940,0,5,5,5,15,555,Champions
10073,Brendan Henry,85,9,17469,0,4,5,4,13,454,Champions
10081,Nathan Holt,102,7,20755,0,4,4,5,13,445,Champions
10085,Courtney Brown,38,6,15340,1,5,4,4,13,544,Champions
10089,Jennifer White MD,365,9,24148,0,2,5,5,12,255,At Risk
10091,Charles Decker,67,12,32067,0,4,5,5,14,455,Champions
10092,Andrea Cooper,38,10,28775,0,5,5,5,15,555,Champions
10093,Paul Davis,183,8,20563,0,3,5,5,13,355,Loyal Customers
10094,David Mcconnell,112,7,19344,0,4,4,5,13,445,Champions
10102,Patrick Bennett,125,10,32504,0,4,5,5,14,455,Champions
10111,Nichole Vasquez,52,9,24567,0,5,5,5,15,555,Champions
10112,Tiffany Cline,163,7,19582,0,3,4,5,12,345,Loyal Customers
10114,Jo Rios,177,7,22449,0,3,4,5,12,345,Loyal Customers
10115,James Ponce,14,9,19461,0,5,5,5,15,555,Champions
10116,Annette Anderson,52,13,40804,0,5,5,5,15,555,Champions
10119,Rose Clayton,37,8,18246,0,5,5,4,14,554,Champions
10121,Shelley Fuller,25,10,22367,1,5,5,5,15,555,Champions
10128,Douglas Chavez,22,8,28940,0,5,5,5,15,555,Champions
10143,Jessica Wilson,38,10,27912,1,5,5,5,15,555,Champions
10149,Justin Delgado,207,7,19721,0,3,4,5,12,345,Loyal Customers
10158,Michelle Castro,120,12,31343,0,4,5,5,14,455,Champions
10162,Jeff Walker,235,8,24778,0,3,5,5,13,355,Loyal Customers
10164,Kim Davis,17,6,13885,0,5,4,3,12,543,Loyal Customers
10167,Mark Medina,181,6,23637,0,3,4,5,12,345,Loyal Customers
10169,Amy Cole,19,8,21911,0,5,5,5,15,555,Champions
10171,Christopher Barnett,32,7,20978,0,5,4,5,14,545,Champions
10173,Mary Greer,50,6,18649,1,5,4,4,13,544,Champions
10175,Miguel Case,11,5,15375,0,5,3,4,12,534,Potential Loyalists
10176,Reginald Abbott,394,8,20933,0,2,5,5,12,255,At Risk
10180,Daniel Rollins,24,7,13993,0,5,4,3,12,543,Loyal Customers
10184,Linda Moore,17,8,22069,0,5,5,5,15,555,Champions
10185,Angela Weaver,152,11,22672,0,3,5,5,13,355,Loyal Customers
10192,Monique Gomez,26,7,17709,0,5,4,4,13,544,Champions
10194,Amy Baker,128,7,16644,0,4,4,4,12,444,Champions
10195,Stephen Leon,57,7,11756,0,5,4,3,12,543,Loyal Customers
10197,Robert Mendez,5,6,23894,0,5,4,5,14,545,Champions
10204,Tammy Jackson,70,8,30146,1,4,5,5,14,455,Champions
10207,Michael Johnson,3,6,17570,0,5,4,4,13,544,Champions
10212,Stephanie Ingram,33,6,14405,1,5,4,3,12,543,Loyal Customers
10214,Samantha Bush,51,5,15039,0,5,3,4,12,534,Potential Loyalists
10215,Jacob Bailey,1,6,22930,0,5,4,5,14,545,Champions
10218,Justin Vargas DDS,109,7,24220,0,4,4,5,13,445,Champions
10228,Stephen Davis,128,10,31388,0,4,5,5,14,455,Champions
10232,Ruben Roman,51,6,22473,0,5,4,5,14,545,Champions
10238,Allison Leonard,199,7,22466,0,3,4,5,12,345,Loyal Customers
10241,Danny Moore,40,8,17546,0,5,5,4,14,554,Champions
10242,Nicole Mclaughlin,17,10,25846,0,5,5,5,15,555,Champions
10245,Hannah Silva,97,9,22473,0,4,5,5,14,455,Champions
10249,Adrienne Sexton,93,9,24694,0,4,5,5,14,455,Champions
10253,Cassie Salinas,84,9,29064,0,4,5,5,14,455,Champions
10262,Wendy Young,82,8,12991,0,4,5,3,12,453,Loyal Customers
10264,Kristen Bell,254,10,21223,0,2,5,5,12,255,At Risk
10269,Tammy Norton,20,7,20996,1,5,4,5,14,545,Champions
10273,Kelly Bowman,147,6,19877,1,3,4,5,12,345,Loyal Customers
10274,Peter Lane,24,6,15822,0,5,4,4,13,544,Champions
10275,Audrey Rivera,111,6,17625,0,4,4,4,12,444,Champions
10276,Dawn Jones,53,6,19230,1,5,4,4,13,544,Champions
10277,Benjamin Williams,1,11,21785,0,5,5,5,15,555,Champions
10281,Ronald Banks,36,7,24334,1,5,4,5,14,545,Champions
10299,Kimberly Bridges,37,5,20320,1,5,3,5,13,535,Potential Loyalists
10301,Kayla Brady,38,6,18643,0,5,4,4,13,544,Champions
10311,Alexander Lopez,118,6,20228,0,4,4,5,13,445,Champions
10325,Christopher Cooper,153,7,21987,1,3,4,5,12,345,Loyal Customers
10329,Karen Cox,153,8,19153,0,3,5,4,12,354,Loyal Customers
10331,Cynthia Cooper,20,7,21403,0,5,4,5,14,545,Champions
10332,James Gutierrez,100,6,19306,0,4,4,5,13,445,Champions
10337,Adam Wiggins,142,7,19635,0,3,4,5,12,345,Loyal Customers
10343,Cody Forbes,90,11,23605,0,4,5,5,14,455,Champions
10344,Sarah Hunt,159,7,19462,0,3,4,5,12,345,Loyal Customers
10348,Willie Buchanan,128,8,21445,0,4,5,5,14,455,Champions
10356,Michele Davis,150,6,19856,0,3,4,5,12,345,Loyal Customers
10360,Julie Smith,41,6,21389,0,5,4,5,14,545,Champions
10364,Lori Rhodes DVM,164,7,19893,0,3,4,5,12,345,Loyal Customers
10365,Amy Conrad,13,6,18699,0,5,4,4,13,544,Champions
10373,Samantha Palmer,5,6,16826,0,5,4,4,13,544,Champions
10375,Keith Rios,73,7,23013,0,4,4,5,13,445,Champions
10377,Sherry Rodriguez,219,9,25617,0,3,5,5,13,355,Loyal Customers
10383,Jasmine Roman,104,7,22936,0,4,4,5,13,445,Champions
10384,Edward Collins,115,6,16936,0,4,4,4,12,444,Champions
10386,Jennifer Santos DDS,122,6,18941,1,4,4,4,12,444,Champions
10392,Derek Freeman,52,6,13659,0,5,4,3,12,543,Loyal Customers
10394,Michael Harvey,16,7,14300,0,5,4,3,12,543,Loyal Customers
10396,Kathleen Reynolds,128,6,18184,0,4,4,4,12,444,Champions
10398,James Hernandez,19,7,23040,0,5,4,5,14,545,Champions
10399,Laura Davis,39,8,17350,0,5,5,4,14,554,Champions
10400,Stephanie Gates,25,6,19349,0,5,4,5,14,545,Champions
10401,Matthew Andersen,126,8,20500,0,4,5,5,14,455,Champions
10402,Sarah Martin,132,8,25134,1,4,5,5,14,455,Champions
10407,Jesse Mueller,384,8,19570,0,2,5,5,12,255,At Risk
10408,Marilyn Stone,49,7,18106,0,5,4,4,13,544,Champions
10415,Daniel Griffin,39,7,18940,0,5,4,4,13,544,Champions
10431,Amy Rodriguez,74,8,20523,0,4,5,5,14,455,Champions
10432,Colleen Moreno,9,7,11693,0,5,4,3,12,543,Loyal Customers
10438,Robert Curry,136,9,23232,0,4,5,5,14,455,Champions
10439,Thomas Sanchez,24,8,26772,0,5,5,5,15,555,Champions
10443,Mary Allen,109,8,19738,0,4,5,5,14,455,Champions
10446,Terri Foster,74,6,17401,0,4,4,4,12,444,Champions
10449,Amy Sherman,54,7,15603,0,5,4,4,13,544,Champions
10455,Timothy Evans,103,6,15040,1,4,4,4,12,444,Champions
10458,Christy Morgan,215,6,19705,0,3,4,5,12,345,Loyal Customers
10461,David Morris,30,8,24416,0,5,5,5,15,555,Champions
10468,Andrea Brady,68,7,24880,0,4,4,5,13,445,Champions
10469,William Velasquez,57,9,35004,0,5,5,5,15,555,Champions
10474,Nathan Smith,95,6,16373,0,4,4,4,12,444,Champions
10476,Mrs. Erica Cooper,175,7,20876,0,3,4,5,12,345,Loyal Customers
10481,Robin Wilson MD,41,8,18966,0,5,5,4,14,554,Champions
10484,Kenneth Strong,164,8,16170,0,3,5,4,12,354,Loyal Customers
10487,Michael Stephenson,33,6,11581,0,5,4,3,12,543,Loyal Customers
10488,Elaine Williams,45,6,14544,0,5,4,3,12,543,Loyal Customers
10490,Matthew Lara,96,7,17174,0,4,4,4,12,444,Champions
10494,James Hickman,22,6,20576,1,5,4,5,14,545,Champions
10500,Patricia Garcia,57,8,18274,0,5,5,4,14,554,Champions
10512,Mason Shannon,47,8,19629,0,5,5,5,15,555,Champions
10514,Maurice Brown,108,9,30015,0,4,5,5,14,455,Champions
10518,Maria Duncan,307,8,21551,0,2,5,5,12,255,At Risk
10519,Joy Gill,45,6,12465,1,5,4,3,12,543,Loyal Customers
10520,Sandra Ramos,60,8,26437,0,4,5,5,14,455,Champions
10521,Michael Fritz,29,10,24364,0,5,5,5,15,555,Champions
10526,Tracey Murphy,253,10,27525,0,2,5,5,12,255,At Risk
10538,Rachel Fischer,50,7,19518,0,5,4,5,14,545,Champions
10542,Jordan Flores,161,10,23126,0,3,5,5,13,355,Loyal Customers
10544,Ashley Dixon,28,7,15432,0,5,4,4,13,544,Champions
10545,Gabrielle Spencer,195,7,20252,0,3,4,5,12,345,Loyal Customers
